;ENERGYSTARScore;LargestPropertyUseType;TotalGHGEmissions;SiteEnergyUse(kBtu);NumberofFloors;NumberofBuildings;PrimaryPropertyType;Longitude;Latitude;BuildingType;DataYear;CouncilDistrictCode;Neighborhood;YearBuilt;PropertyGFATotal;SiteEnergyUse(kBtu)_trans;TotalGHGEmissions_trans
4182;98.0;Multifamily Housing;25.53;930368.5;4.0;1.0;Low-Rise Multifamily;-122.34946000000001;47.65061;Multifamily LR (1-4);2016;6;LAKE UNION;1907;36660;-0.7113064237053338;-0.11804584637841783
4183;79.0;Office;9.0;1291405.25;5.0;1.0;Small- and Mid-Sized Office;-122.34953999999999;47.651140000000005;NonResidential;2016;6;LAKE UNION;2001;33740;-0.3752378503299127;-0.8581076102903757
4184;98.0;Retail Store;42.04;1021796.625;2.0;1.0;Retail Store;-122.35023999999999;47.65115;NonResidential;2016;6;LAKE UNION;1911;20516;-0.6131831565249861;0.21862591840534107
4185;88.0;Retail Store;8.47;1215156.25;3.0;1.0;Retail Store;-122.35013000000001;47.65019;NonResidential;2016;6;LAKE UNION;1906;27480;-0.43610721835853694;-0.9027534044516935
4186;93.0;Multifamily Housing;25.02;3588718.75;6.0;1.0;Mid-Rise Multifamily;-122.35046000000001;47.64985;Multifamily MR (5-9);2016;6;LAKE UNION;2002;225145;0.5525421686634908;-0.13189780375491825
4187;95.0;Office;30.32;1818867.875;1.0;1.0;Mixed Use Property;-122.35158999999999;47.65061;NonResidential;2016;6;LAKE UNION;1947;46958;-0.04496742543058598;-0.0007406501640297273
4188;5.0;Distribution Center;66.53;1934224.25;1.0;1.0;Distribution Center;-122.35600000000001;47.65214;NonResidential;2016;6;LAKE UNION;1984;26532;0.012185709073288224;0.5189732506916893
4189;79.0;Office;9.46;576405.125;2.0;1.0;Small- and Mid-Sized Office;-122.35531;47.65186;NonResidential;2016;6;LAKE UNION;1981;22388;-1.2394009969565205;-0.8215717475975866
4190;36.6;Other;73.52;3050455.25;1.0;1.0;Other;-122.35565;47.651379999999996;NonResidential;2016;6;LAKE UNION;1969;30730;0.41630241545042856;0.5831619692342928
4191;47.0;Office;18.34;2173143.75;2.0;1.0;Small- and Mid-Sized Office;-122.35838999999999;47.65297;NonResidential;2016;6;LAKE UNION;1986;35600;0.118701154133374;-0.3474161517002908
4192;91.0;Multifamily Housing;27.47;958798.3125;4.0;1.0;Low-Rise Multifamily;-122.35836;47.649359999999994;Multifamily LR (1-4);2016;7;MAGNOLIA / QUEEN ANNE;2004;22625;-0.6796155729532988;-0.06792151410515561
4193;81.0;Worship Facility;82.34;1799664.125;3.0;1.0;Worship Facility;-122.36055;47.64905;NonResidential;2016;7;MAGNOLIA / QUEEN ANNE;1949;62000;-0.054897484101931425;0.6554541760316207
4194;82.0;Office;5.41;776248.6875;2.0;1.0;Small- and Mid-Sized Office;-122.35533999999998;47.64805;NonResidential;2016;7;MAGNOLIA / QUEEN ANNE;1981;23600;-0.905689425917864;-1.2380174914470405
4195;80.0;Multifamily Housing;44.71;1739693.25;4.0;1.0;Mixed Use Property;-122.35588999999999;47.64848;Multifamily LR (1-4);2016;7;MAGNOLIA / QUEEN ANNE;1991;42705;-0.08673275367715567;0.2594378076196363
4196;43.0;Office;16.06;2303732.75;3.0;1.0;Small- and Mid-Sized Office;-122.35683999999999;47.64976;NonResidential;2016;7;MAGNOLIA / QUEEN ANNE;1986;40067;0.1712283006869159;-0.44086910119043493
4197;67.0;Office;7.49;1074989.0;3.0;1.0;Small- and Mid-Sized Office;-122.35683999999999;47.64976;NonResidential;2016;7;MAGNOLIA / QUEEN ANNE;1989;26419;-0.5607538521866933;-0.9937443871357852
4198;54.0;Office;23.85;1469556.25;3.0;1.0;Small- and Mid-Sized Office;-122.35683999999999;47.64976;NonResidential;2016;7;MAGNOLIA / QUEEN ANNE;1979;25262;-0.24819586259941961;-0.16484627197618235
4199;42.8;Other;38.12;4877959.0;3.0;0.0;Other;-122.35288999999999;47.64975;NonResidential;2016;6;LAKE UNION;1996;53103;0.7991438971187241;0.15341284215095474
4200;57.0;Office;11.29;1619177.125;3.0;1.0;Small- and Mid-Sized Office;-122.35516000000001;47.64901;NonResidential;2016;7;MAGNOLIA / QUEEN ANNE;1980;34106;-0.1548194364081831;-0.6929047050908148
4201;29.0;Office;16.13;2313978.75;3.0;1.0;Small- and Mid-Sized Office;-122.35592;47.64934;NonResidential;2016;7;MAGNOLIA / QUEEN ANNE;1980;34545;0.17520000951594933;-0.4377946404094979
4202;86.0;Office;19.39;2782066.5;3.0;1.0;Small- and Mid-Sized Office;-122.35435;47.64865;NonResidential;2016;7;MAGNOLIA / QUEEN ANNE;1980;70296;0.3372855534803996;-0.3084639189769726
4203;77.0;Office;8.49;1217509.125;4.0;1.0;Small- and Mid-Sized Office;-122.33339;47.599790000000006;NonResidential;2016;7;DOWNTOWN;1902;27838;-0.43416208832215786;-0.9010152351234083
4204;59.4;Distribution Center;30.02;1856230.625;2.0;2.0;Distribution Center;-122.34695;47.55105;NonResidential;2016;1;DELRIDGE;1971;28368;-0.025997839666970737;-0.007488513824355785
4205;76.0;Multifamily Housing;28.6;4103027.5;4.0;8.0;Low-Rise Multifamily;-122.34513000000001;47.632909999999995;Multifamily LR (1-4);2016;7;MAGNOLIA / QUEEN ANNE;1988;185403;0.6618404357172533;-0.04043423983004544
4206;71.4;Multifamily Housing;336.73;5902943.0;11.0;1.0;High-Rise Multifamily;-122.32896000000001;47.60892;Multifamily HR (10+);2016;7;EAST;1928;105776;0.9455931527330952;1.5110337764377555
4207;80.0;Multifamily Housing;32.99;4039667.0;6.0;3.0;Mid-Rise Multifamily;-122.34266000000001;47.63491;Multifamily MR (5-9);2016;7;MAGNOLIA / QUEEN ANNE;1995;131732;0.6492759854718374;0.056356155572112696
4208;39.0;Multifamily Housing;66.19;2870914.75;3.0;1.0;Low-Rise Multifamily;-122.34952;47.732690000000005;Multifamily LR (1-4);2016;5;NORTHWEST;1970;57247;0.3644062849869718;0.515670092324043
4209;61.6;Multifamily Housing;12.49;1791865.75;4.0;1.0;Low-Rise Multifamily;-122.35506000000001;47.73255;Multifamily LR (1-4);2016;5;NORTHWEST;2007;95353;-0.058965752474257456;-0.6200734235071995
4210;82.0;Multifamily Housing;4.76;682632.3125;3.0;1.0;Low-Rise Multifamily;-122.34878;47.72305;Multifamily LR (1-4);2016;5;NORTHWEST;1976;30940;-1.0475588658003299;-1.3355555906043675
4211;54.8;Other;127.1;5155090.5;2.0;1.0;Other;-122.3412;47.724709999999995;NonResidential;2016;5;NORTHWEST;1964;92080;0.8420976133955987;0.927570144137464
4212;86.0;Multifamily Housing;234.6;7539963.5;6.0;1.0;Mid-Rise Multifamily;-122.34697;47.72435;Multifamily MR (5-9);2016;5;NORTHWEST;2007;186870;1.1262531271684444;1.2989105187307077
4213;40.0;Other - Recreation;49.58;1965182.25;1.0;1.0;Other;-122.34065;47.722879999999996;NonResidential;2016;5;NORTHWEST;1961;20236;0.026840481281647573;0.32759769053606524
4214;62.0;Office;40.22;2050600.75;2.0;1.0;Small- and Mid-Sized Office;-122.34418000000001;47.720040000000004;NonResidential;2016;5;NORTHWEST;1951;39815;0.0659010080070811;0.18919149402463234
4215;38.0;Multifamily Housing;20.78;2980240.5;3.0;16.0;Low-Rise Multifamily;-122.34851;47.73375;Multifamily LR (1-4);2016;5;NORTHWEST;1978;89068;0.396447617547557;-0.2602202297827937
4216;62.4;Residential Care Facility;15.9;2280352.5;4.0;1.0;Other;-122.34293000000001;47.72299;Nonresidential COS;2016;5;NORTHWEST;1970;25557;0.16208659840718753;-0.4479503662227027
4217;31.0;Other - Services;122.73;3076813.25;2.0;1.0;Other;-122.34102;47.721340000000005;Nonresidential COS;2016;5;NORTHWEST;1958;26994;0.42361674290222195;0.9059226294487739
4218;73.0;Non-Refrigerated Warehouse;10.36;1485945.875;1.0;1.0;Warehouse;-122.34328000000001;47.72183;NonResidential;2016;5;NORTHWEST;1972;48112;-0.2374309492956393;-0.7552655291038927
4219;63.6;Other - Public Services;32.86;1208029.25;1.0;1.0;Other;-122.34318;47.72065;NonResidential;2016;5;NORTHWEST;2009;20909;-0.44202640255123954;0.05369195559460571
4220;27.0;Office;12.35;1772188.5;2.0;1.0;Small- and Mid-Sized Office;-122.34722;47.73387;NonResidential;2016;5;NORTHWEST;2001;42793;-0.0693247079064295;-0.6281772967779323
4221;44.0;Multifamily Housing;515.85;13171370.0;7.0;1.0;Mid-Rise Multifamily;-122.34923;47.726440000000004;Multifamily MR (5-9);2016;5;NORTHWEST;1964;240192;1.509156419395973;1.7550580679133674
4222;76.0;Multifamily Housing;10.12;1451145.875;4.0;1.0;Low-Rise Multifamily;-122.35493000000001;47.72678;Multifamily LR (1-4);2016;5;NORTHWEST;1989;52122;-0.2604585216035448;-0.7723289036617674
4223;63.6;Other - Recreation;176.79;5912066.0;2.0;1.0;Other;-122.34338000000001;47.726440000000004;NonResidential;2016;5;NORTHWEST;2007;45000;0.9467583680785189;1.1293371935766612
4224;51.0;Multifamily Housing;13.01;1866802.375;3.0;1.0;Low-Rise Multifamily;-122.35101999999999;47.72376;Multifamily LR (1-4);2016;5;NORTHWEST;1983;59301;-0.020712201105477123;-0.59079821798693
4225;43.0;Retail Store;36.74;1689372.625;1.0;1.0;Retail Store;-122.34373000000001;47.72337;NonResidential;2016;5;NORTHWEST;1998;26115;-0.11446262633454472;0.12873879418298173
4226;95.0;Multifamily Housing;173.94;7996408.5;7.0;1.0;Mid-Rise Multifamily;-122.34766;47.72357;Multifamily MR (5-9);2016;5;NORTHWEST;2006;262316;1.1684511522980592;1.1195010539692103
4227;78.0;Worship Facility;45.33;1149140.25;1.0;1.0;Worship Facility;-122.32066;47.6702;NonResidential;2016;4;NORTHEAST;1949;26033;-0.49257161238112;0.2685433661384581
4228;63.8;Multifamily Housing;59.06;1827424.125;4.0;0.0;Low-Rise Multifamily;-122.31781000000001;47.67179;Multifamily LR (1-4);2016;4;NORTHEAST;1999;51326;-0.04058289771388254;0.4419051186825515
4229;82.0;K-12 School;61.98;1881516.125;4.0;1.0;K-12 School;-122.3509;47.643440000000005;NonResidential;2016;7;MAGNOLIA / QUEEN ANNE;2007;48660;-0.0134142405439572;0.4732043708092447
4230;73.0;Senior Care Community;180.38;5400049.5;2.0;1.0;Senior Care Community;-122.34795;47.6441;NonResidential;2016;7;MAGNOLIA / QUEEN ANNE;1970;46539;0.8778521907069414;1.1414896463563842
4231;98.0;Multifamily Housing;65.02;1509775.0;3.0;1.0;Low-Rise Multifamily;-122.3441;47.61294;Multifamily LR (1-4);2016;7;DOWNTOWN;1910;35520;-0.22202746902473822;0.5041636639811102
4232;47.0;Residence Hall/Dormitory;79.58;2233262.0;4.0;1.0;Residence Hall;-122.34392;47.612829999999995;NonResidential;2016;7;DOWNTOWN;1909;29796;0.1433333021932724;0.6337559268641334
4233;36.0;Retail Store;17.12;983595.875;2.0;1.0;Retail Store;-122.34395;47.6123;NonResidential;2016;7;DOWNTOWN;1920;26400;-0.6528672192130627;-0.3957741709893682
4234;98.0;Office;8.8;1262255.75;3.0;1.0;Small- and Mid-Sized Office;-122.3434;47.61185;NonResidential;2016;7;DOWNTOWN;1918;38148;-0.3979937063139142;-0.8746178214366732
4235;37.0;Multifamily Housing;8.89;1274555.0;6.0;1.0;Mid-Rise Multifamily;-122.34161999999999;47.61098;Multifamily MR (5-9);2016;7;DOWNTOWN;1909;40950;-0.3883172031998907;-0.8671392887681271
4236;74.6;Non-Refrigerated Warehouse;12.77;456953.0;2.0;1.0;Mixed Use Property;-122.34145;47.62231;NonResidential;2016;7;LAKE UNION;1928;28800;-1.5125855302127142;-0.6041520005871708
4237;4.0;Worship Facility;12.59;1806468.0;5.0;1.0;Worship Facility;-122.36101000000001;47.62232;NonResidential;2016;7;MAGNOLIA / QUEEN ANNE;1955;31945;-0.05136500821807796;-0.6143439516367234
4238;94.8;Multifamily Housing;4.12;591622.8125;5.0;1.0;Mid-Rise Multifamily;-122.36173000000001;47.62307;Multifamily MR (5-9);2016;7;MAGNOLIA / QUEEN ANNE;1992;33183;-1.2094602229138223;-1.4465642387853457
4239;81.8;Multifamily Housing;12.19;1637794.75;6.0;1.0;Mid-Rise Multifamily;-122.35848999999999;47.62145;Multifamily MR (5-9);2016;7;MAGNOLIA / QUEEN ANNE;2001;80592;-0.14391714895019495;-0.6375595354947731
4240;94.0;Multifamily Housing;104.61;5238940.5;9.0;0.0;Mid-Rise Multifamily;-122.35897;47.62158;Multifamily MR (5-9);2016;7;MAGNOLIA / QUEEN ANNE;1994;228675;0.8545584401714797;0.8064547136331661
4241;100.0;Multifamily Housing;72.37;2960159.75;7.0;1.0;Mid-Rise Multifamily;-122.35843;47.620129999999996;Multifamily MR (5-9);2016;7;MAGNOLIA / QUEEN ANNE;2001;137324;0.39066750596595706;0.5730602305561184
4242;43.0;Office;31.24;4480961.0;5.0;1.0;Small- and Mid-Sized Office;-122.35713;47.6189;NonResidential;2016;7;MAGNOLIA / QUEEN ANNE;1985;85963;0.7323105003260071;0.019517784912658927
4243;45.0;Multifamily Housing;13.89;1819315.875;6.0;1.0;Mid-Rise Multifamily;-122.35701999999999;47.62072;Multifamily MR (5-9);2016;7;MAGNOLIA / QUEEN ANNE;2004;101192;-0.0447372500573546;-0.5439856987302499
4244;90.8;Multifamily Housing;10.75;446877.6875;3.0;0.0;Low-Rise Multifamily;-122.35708000000001;47.62279;Multifamily LR (1-4);2016;7;MAGNOLIA / QUEEN ANNE;1912;22200;-1.539424690667111;-0.7284159890722337
4245;96.0;Multifamily Housing;23.74;1435730.0;6.0;1.0;Mid-Rise Multifamily;-122.35784;47.622820000000004;Multifamily MR (5-9);2016;7;MAGNOLIA / QUEEN ANNE;1999;65712;-0.27086890324275037;-0.1680321401907756
4246;91.0;Multifamily Housing;23.78;850430.875;3.0;1.0;Low-Rise Multifamily;-122.35646000000001;47.62194;Multifamily LR (1-4);2016;7;MAGNOLIA / QUEEN ANNE;1908;25800;-0.8069295324252727;-0.16687182703068382
4247;91.0;Multifamily Housing;40.76;913502.125;3.0;1.0;Low-Rise Multifamily;-122.35581;47.6206;Multifamily LR (1-4);2016;7;MAGNOLIA / QUEEN ANNE;1908;20712;-0.7306532733273052;0.19807042906922626
4248;92.0;Retail Store;26.38;1169948.875;4.0;1.0;Retail Store;-122.33771000000002;47.60683;NonResidential;2016;7;DOWNTOWN;1900;34680;-0.47436846314446823;-0.09560151030241543
4249;24.0;Worship Facility;247.97;5587347.0;3.0;1.0;Worship Facility;-122.33265;47.608670000000004;NonResidential;2016;7;DOWNTOWN;1968;75058;0.9039212560542669;1.331767199878196
4250;85.0;Multifamily Housing;55.71;3318151.5;10.0;1.0;High-Rise Multifamily;-122.33601000000002;47.61159;Multifamily HR (10+);2016;7;DOWNTOWN;1923;67560;0.4873262788382125;0.4039000425111227
4251;2.0;Retail Store;20.76;2100982.75;1.0;1.0;Retail Store;-122.33549;47.61103;NonResidential;2016;7;DOWNTOWN;1915;36504;0.08804909664042498;-0.26088973394758835
4252;8.0;Office;20.9;2998208.25;6.0;1.0;Small- and Mid-Sized Office;-122.33667;47.61091;NonResidential;2016;7;DOWNTOWN;1907;35200;0.40158063620383955;-0.2562175616835232
4253;83.0;Office;48.35;1538750.625;5.0;1.0;Small- and Mid-Sized Office;-122.33566;47.609609999999996;NonResidential;2016;7;DOWNTOWN;1907;35840;-0.203679792474449;0.31107863838791844
4254;60.0;Bank Branch;9.3;1333432.125;2.0;1.0;Other;-122.33527;47.60985;NonResidential;2016;7;DOWNTOWN;1941;25920;-0.34347614191217674;-0.8340610397386925
4255;17.0;Office;73.61;2883139.0;4.0;1.0;Small- and Mid-Sized Office;-122.33558000000001;47.60952;NonResidential;2016;7;DOWNTOWN;1928;30525;0.36805999827458324;0.5839454281676444
4256;81.0;Multifamily Housing;38.85;1502069.875;7.0;1.0;Mid-Rise Multifamily;-122.33932;47.61029;Multifamily MR (5-9);2016;7;DOWNTOWN;1910;42078;-0.2269765544976416;0.16608316701493583
4257;65.0;Multifamily Housing;32.47;1160087.875;3.0;1.0;Low-Rise Multifamily;-122.33757;47.60906;Multifamily LR (1-4);2016;7;DOWNTOWN;1907;27250;-0.48294664790304553;0.04563148972851376
4258;44.6;Other/Specialty Hospital;101.34;8476183.0;4.0;1.0;Other;-122.32857;47.61186;NonResidential;2016;7;EAST;1964;49243;1.2098423134407594;0.7865569997560931
4259;92.0;Multifamily Housing;94.02;2228083.75;5.0;1.0;Mid-Rise Multifamily;-122.3278;47.61187;Multifamily MR (5-9);2016;7;EAST;1925;47154;0.1412426339005029;0.7394194541308846
4260;26.0;Multifamily Housing;159.98;3472834.0;5.0;1.0;Mid-Rise Multifamily;-122.32773999999999;47.6116;Multifamily MR (5-9);2016;7;EAST;1962;39895;0.5253464064771052;1.0687025752239907
4261;53.0;Multifamily Housing;74.64;2380206.5;4.0;1.0;Low-Rise Multifamily;-122.32799999999999;47.61266;Multifamily LR (1-4);2016;7;EAST;1925;63681;0.20038080859916052;0.5928397112381641
4262;86.0;Multifamily Housing;46.6;1956439.375;6.0;1.0;Mid-Rise Multifamily;-122.3277;47.61242;Multifamily MR (5-9);2016;7;EAST;1925;57930;0.02272960812324503;0.2867879107929014
4263;72.0;Multifamily Housing;14.04;2014500.375;5.0;1.0;Mid-Rise Multifamily;-122.32712;47.61255;Multifamily MR (5-9);2016;7;EAST;1991;62480;0.04963190325515366;-0.5363222378355244
4264;93.0;Multifamily Housing;479.7;10939331.0;18.0;1.0;High-Rise Multifamily;-122.32666;47.611909999999995;Multifamily HR (10+);2016;7;EAST;1962;250883;1.385986428070032;1.7139682152907163
4265;35.4;Social/Meeting Hall;71.23;2014475.875;3.0;0.0;Other;-122.325;47.6097;NonResidential;2016;3;EAST;1912;20411;0.049620745304108226;0.5628761654037067
4266;86.0;Multifamily Housing;21.66;755856.875;4.0;1.0;Low-Rise Multifamily;-122.32418999999999;47.610479999999995;Multifamily LR (1-4);2016;3;EAST;1905;24840;-0.9348047801463597;-0.23142237272612787
4267;50.0;Multifamily Housing;79.81;3079143.5;4.0;1.0;Low-Rise Multifamily;-122.32473999999999;47.61099;Multifamily LR (1-4);2016;3;EAST;1997;132024;0.42425982100903625;0.6355945032913315
4268;63.8;Multifamily Housing;12.72;1824054.5;5.0;1.0;Mid-Rise Multifamily;-122.32453999999998;47.61136;Multifamily MR (5-9);2016;3;EAST;1928;82776;-0.04230671231525548;-0.6069676750214826
4269;89.0;Multifamily Housing;106.73;3751417.0;5.0;1.0;Mid-Rise Multifamily;-122.32477;47.61187;Multifamily MR (5-9);2016;3;EAST;1993;111954;0.5890210613165817;0.8190039608294087
4270;1.0;Multifamily Housing;709.11;19526080.0;13.0;1.0;High-Rise Multifamily;-122.32556000000001;47.61248;Multifamily HR (10+);2016;3;EAST;2000;207022;1.7569656893891612;1.9327426094211815
4271;74.0;Multifamily Housing;69.54;2265836.0;4.0;1.0;Low-Rise Multifamily;-122.32417;47.61241;Multifamily LR (1-4);2016;3;EAST;1916;77246;0.156354715482967;0.5474548160722257
4272;76.0;Multifamily Housing;8.54;1224642.5;5.0;1.0;Mid-Rise Multifamily;-122.32301000000001;47.61152;Multifamily MR (5-9);2016;3;EAST;1987;42331;-0.42829194315997016;-0.8966888206568892
4273;2.0;Medical Office;85.55;2946756.25;2.0;1.0;Medical Office;-122.32125;47.61065;NonResidential;2016;3;EAST;1962;30855;0.38678354926314146;0.6797362486875155
4274;90.0;Office;107.45;2828950.5;3.0;1.0;Small- and Mid-Sized Office;-122.32177;47.611940000000004;NonResidential;2016;3;EAST;1910;73549;0.35172226005709667;0.8232056691958164
4275;40.0;Multifamily Housing;6.07;870633.5;5.0;1.0;Mid-Rise Multifamily;-122.3232;47.61266;Multifamily MR (5-9);2016;3;EAST;1998;32870;-0.7817887105812507;-1.150993770228322
4276;27.6;Other - Education;462.4;10834087.0;5.0;1.0;Other;-122.3205368;47.60865694;NonResidential;2016;3;EAST;1988;45780;1.3794591809659356;1.6931213597410375
4277;42.0;Medical Office;60.04;3735308.5;3.0;0.0;Medical Office;-122.32059040000001;47.60865416;NonResidential;2016;3;EAST;1963;39115;0.5854935001335272;0.45258997652264044
4278;68.2;Other - Entertainment/Public Assembly;55.61;1107290.625;3.0;1.0;Other;-122.32994;47.60901;NonResidential;2016;7;EAST;1916;38038;-0.5303898278947209;0.4027284451848042
4279;55.0;Worship Facility;123.41;2465983.5;3.0;1.0;Worship Facility;-122.3296;47.60821;NonResidential;2016;7;EAST;1962;37796;0.23179069117190942;0.9093445556471023
4280;71.0;Multifamily Housing;295.38;11737324.0;14.0;1.0;High-Rise Multifamily;-122.32786999999999;47.6085;Multifamily HR (10+);2016;7;EAST;1949;333244;1.4331816827958048;1.4347077758014974
4281;73.0;Multifamily Housing;8.53;1224045.25;4.0;1.0;Low-Rise Multifamily;-122.32749;47.60895;Multifamily LR (1-4);2016;3;EAST;1923;43606;-0.4287818760905734;-0.8975519416369069
4282;67.0;Multifamily Housing;170.83;3758731.0;4.0;1.0;Low-Rise Multifamily;-122.32713000000001;47.609320000000004;Multifamily LR (1-4);2016;3;EAST;1924;58503;0.5906168324591478;1.1085697965089405
4283;65.8;Office;37.34;5355753.0;1.0;1.0;Small- and Mid-Sized Office;-122.36483;47.66256;Nonresidential COS;2016;6;Ballard;1993;27744;0.871530326734008;0.13958589186778794
4284;80.0;Non-Refrigerated Warehouse;1.12;161311.0938;1.0;1.0;Warehouse;-122.36831000000001;47.66388;NonResidential;2016;6;BALLARD;1960;36444;-2.8896675006230232;-2.4964722165035047
4285;63.0;Non-Refrigerated Warehouse;31.61;966677.125;1.0;1.0;Warehouse;-122.36783;47.65907;NonResidential;2016;6;BALLARD;1950;27553;-0.6710291677472965;0.027486667096718192
4286;65.4;Distribution Center;34.87;1253745.5;1.0;3.0;Distribution Center;-122.36638;47.6583;NonResidential;2016;6;BALLARD;1951;57310;-0.40475464778746517;0.09368080372094655
4287;56.6;Office;16.57;989079.5;2.0;1.0;Mixed Use Property;-122.33883999999999;47.62296;NonResidential;2016;7;LAKE UNION;1920;25920;-0.6470597397016207;-0.4187890673954189
4288;53.0;Restaurant;73.0;2106073.5;3.0;1.0;Restaurant;-122.33808;47.623540000000006;NonResidential;2016;7;LAKE UNION;1919;40686;0.09025203976727598;0.5786152234722782
4289;57.0;Retail Store;82.72;2553763.5;2.0;1.0;Retail Store;-122.33803999999999;47.62399;NonResidential;2016;7;LAKE UNION;1964;45271;0.2626247846487447;0.6583808209725872
4290;62.0;Office;35.77;1372213.375;3.0;1.0;Small- and Mid-Sized Office;-122.33802;47.62437;NonResidential;2016;7;LAKE UNION;1920;28380;-0.3151995231558994;0.11079723849096258
4291;77.0;Office;487.53;28053172.0;5.0;1.0;Large Office;-122.3362;47.62296;NonResidential;2016;7;LAKE UNION;2009;508160;1.9698902213973348;1.7231417513640606
4292;95.0;Office;32.09;966907.375;3.0;1.0;Small- and Mid-Sized Office;-122.33622;47.62353;NonResidential;2016;7;LAKE UNION;1926;26176;-0.6707794840006492;0.03767790445138861
4293;1.0;Office;73.48;7442314.5;1.0;1.0;Small- and Mid-Sized Office;-122.33131999999999;47.627990000000004;NonResidential;2016;3;LAKE UNION;1926;37740;1.1168330123311334;0.5828134373333659
4294;68.8;Other;184.09;5277482.5;1.0;1.0;Other;-122.35398;47.62208;Nonresidential COS;2016;7;MAGNOLIA / QUEEN ANNE;1961;26000;0.8602072954461543;1.1537806012871312
4295;97.0;Multifamily Housing;161.15;5232420.5;7.0;1.0;Mid-Rise Multifamily;-122.35322;47.61934;Multifamily MR (5-9);2016;7;MAGNOLIA / QUEEN ANNE;2008;178911;0.8535979892349221;1.0731380419151155
